550,47,51
551,73,85
552,27,10
553,73,97
554,64,52
555,43,34
556,57,64
557,46,43
558,30,5
559,43,27
560,60,67
561,79,122
562,53,52
563,36,14
564,23,10
565,38,45
566,56,56
567,35,15
568,35,14
569,29,16
570,64,140
571,53,73
572,61,87
573,34,26
574,34,16
575,38,37
576,46,55
577,42,16
578,42,20
579,35,31
580,46,41
581,38,54
582,49,48
583,72,106
584,60,97
585,31,27
586,52,54
587,34,30
588,32,22
589,57,61
590,34,13
591,41,42
592,56,47
593,44,19
594,48,46
595,36,42
596,68,47
597,56,52
598,73,101
599,33,11
600,73,98
601,33,15
602,50,45
603,61,80
604,33,47
605,42,24
606,39,27
607,74,73
608,54,52
609,40,25
610,45,27
611,52,44
612,47,61
613,48,36
614,55,54
615,35,28
616,33,10
617,36,25
618,41,56
619,63,59
620,30,27
621,56,44
622,44,32
623,59,44
624,39,30
625,94,130
626,48,33
627,50,54
628,55,49
629,28,5
630,49,63
631,37,23
632,44,42
633,41,29
634,60,60
635,53,45
636,46,43
637,24,8
638,60,59
639,59,61
640,50,40
641,37,29
642,56,33
643,52,122
644,46,62
645,43,49
646,42,51
647,61,59
648,62,60
649,58,72
650,34,10
651,60,61
652,40,20
653,45,36
654,60,97
655,51,80
656,53,37
657,45,19
658,60,48
659,36,16
660,81,98
661,43,33
662,37,12
663,64,82
664,59,97
665,34,24
666,54,71
667,32,19
668,71,90
669,53,43
670,66,97
671,55,42
672,30,8
673,51,32
674,37,27
675,65,80
676,52,49
677,75,91
678,40,28
679,58,57
680,79,133
681,39,32
682,67,86
683,39,30
684,54,38
685,91,74
686,64,59
687,43,40
688,25,13
689,34,10
690,40,33
691,51,39
692,28,14
693,63,57
694,54,77
695,39,19
696,52,48
697,33,12
698,58,31
699,24,10
700,44,33
701,53,47
702,45,68
703,43,49
704,63,60
705,41,22
706,34,27
707,55,64
708,27,7
709,77,93
710,77,138
711,60,48
712,41,38
713,61,99
714,55,43
715,50,36
716,38,19
717,36,17
718,45,27
719,34,25
720,35,32
721,40,27
722,37,21
723,55,40
724,41,35
725,48,57
726,38,27
727,48,23
728,55,46
729,53,45
730,47,26
731,48,45
732,38,30
733,33,16
734,63,86
735,65,44
736,63,78
737,51,28
738,37,35
739,46,29
740,58,141
741,45,32
742,33,18
743,56,81
744,29,9
745,43,48
746,44,34
747,52,56
748,50,53
749,46,40
750,48,51
751,51,85
752,30,3
753,32,11
754,47,30
755,37,18
756,49,30
757,52,42
758,36,28
759,42,21
760,35,19
761,44,22
762,64,63
763,33,19
764,43,27
765,41,12
766,33,21
767,32,13
768,40,32
769,51,53
770,48,83
771,48,67
772,55,84
773,46,62
774,52,77
775,37,20
776,33,24
777,48,43
778,36,36
779,58,46
780,49,50
781,59,50
782,64,78
783,29,26
784,51,88
785,43,33
786,41,27
787,68,52
788,31,21
789,30,16
790,48,64
791,50,56
792,47,26
793,34,19
794,88,120
795,62,77
796,55,60
797,50,45
798,38,24
799,63,70
800,55,64
801,56,62
802,61,45
803,77,107
804,45,42
805,32,8
806,50,53
807,49,53
808,54,94
809,46,25
810,46,81
811,61,58
812,56,52
813,59,64
814,39,40
815,43,45
816,39,25
817,40,31
818,76,92
819,65,80
820,53,58
821,38,45
822,54,26
823,35,24
824,36,31
825,41,14
826,34,31
827,51,49
828,37,36
829,34,23
830,49,45
831,36,24
832,46,60
833,39,35
834,49,102
835,32,27
836,26,16
837,33,34
838,44,103
839,34,24
840,55,59
841,51,24
842,67,40
843,56,53
844,48,40
845,61,62
846,40,39
847,19,1
848,32,15
849,47,46
850,42,36
851,55,58
852,30,6
853,50,78
854,78,75
855,77,98
856,40,28
857,31,18
858,42,70
859,24,1
860,29,7
861,34,31
862,48,41
863,46,44
864,67,94
865,46,21
866,33,23
867,26,15
868,25,10
869,33,12
870,55,67
871,33,32
872,59,43
873,59,81
874,43,87
875,66,79
876,86,115
877,43,41
878,50,37
879,36,30
880,41,31
881,45,29
882,59,55
883,59,89
884,30,18
885,50,59
886,57,55
887,57,36
888,42,24
889,34,87
890,43,21
891,54,40
892,49,33
893,49,26
894,48,31
895,44,31
896,48,21
897,55,29
898,44,47
899,40,24
900,55,40
901,50,32
902,85,86
903,49,50
904,38,34
905,27,18
906,65,95
907,55,43
908,47,36
909,44,38
910,49,38
911,49,57
912,55,94
913,62,69
914,65,100
915,42,42
916,63,112
917,39,18
918,65,110
919,66,70
920,52,81
921,36,18
922,42,38
923,39,69
924,39,57
925,70,116
926,42,9
927,38,18
928,48,52
929,47,41
930,52,84
931,58,113
932,69,112
933,46,33
934,28,15
935,32,23
936,33,16
937,52,71
938,32,6
939,58,52
940,63,129
941,48,43
942,45,40
943,42,24
944,55,72
945,26,13
946,42,37
947,45,36
948,72,54
949,34,23
950,80,66
951,39,15
952,43,46
953,33,26
954,31,17
955,38,36
956,45,82
957,25,6
958,71,82
959,40,28
960,51,46
961,42,36
962,29,22
963,29,5
964,42,17
965,31,14
966,23,5
967,39,46
968,29,19
969,42,34
970,50,126
971,43,55
972,52,49
973,56,48
974,54,70
975,34,30
976,37,9
977,51,58
978,48,40
979,47,48
980,55,49
981,33,14
982,52,37
983,48,67
984,38,62
985,39,44
986,64,74
987,28,9
988,36,47
989,47,28
990,44,24
991,43,25
992,27,3
993,39,30
994,44,39
995,74,121
996,32,29
997,30,13
998,54,37
999,47,48
1000,41,27
1001,33,32
1002,46,45
1003,32,18
1004,35,37
1005,52,49
1006,51,44
1007,47,45
1008,50,32
1009,47,33
1010,38,26
1011,57,61
1012,36,14
1013,42,32
1014,44,26
1015,37,13
1016,37,44
1017,67,63
1018,38,26
1019,25,9
1020,47,50
1021,63,34
1022,39,33
1023,49,39
1024,75,85
1025,36,44
1026,29,30
1027,56,45
1028,68,64
1029,43,80
1030,57,47
1031,45,44
1032,58,37
1033,40,44
1034,40,36
1035,61,94
1036,36,24
1037,52,108
1038,53,61
1039,29,12
1040,66,84
1041,49,41
1042,65,88
1043,46,40
1044,34,36
1045,36,29
1046,32,10
1047,44,70
1048,64,65
1049,62,73
1050,46,26
1051,49,107
1052,49,62
1053,51,22
1054,47,66
1055,56,55
1056,61,66
1057,57,67
1058,31,22
1059,49,28
1060,49,79
1061,37,29
1062,38,37
1063,51,42
1064,65,52
1065,48,31
1066,37,35
1067,61,45
1068,37,26
1069,43,61
1070,31,30
1071,30,45
1072,30,11
1073,39,23
1074,34,19
1075,32,11
1076,45,51
1077,57,75
1078,37,36
1079,60,61
1080,41,31
1081,53,88
1082,44,36
1083,46,33
1084,56,41
1085,59,76
1086,50,54
1087,42,21
1088,70,46
1089,36,26
1090,54,59
1091,40,46
1092,74,48
1093,44,17
1094,38,10
1095,53,75
1096,59,38
1097,50,74
1098,32,25
1099,48,40
1100,23,11
1101,74,92
1102,39,44
1103,41,73
1104,36,23
1105,53,30
1106,52,55
1107,40,13
1108,41,37
1109,41,24
1110,30,32
1111,35,40
1112,46,53
1113,52,39
1114,61,63
1115,47,61
1116,80,108
1117,39,41
1118,51,106
1119,40,51
1120,39,27
1121,41,32
1122,32,16
1123,36,22
1124,51,58
1125,31,24
1126,60,65
1127,48,21
1128,47,87
1129,24,10
1130,35,55
1131,43,43
1132,74,82
1133,54,65
1134,25,9
1135,40,20
1136,41,39
1137,56,68
1138,50,55
1139,37,33
1140,59,49
1141,39,40
1142,70,114
1143,65,70
1144,77,107
1145,47,47
1146,26,11
1147,38,27
1148,50,32
1149,37,28
1150,77,61
1151,36,12
1152,67,68
1153,52,48
1154,54,45
1155,76,109
1156,69,75
1157,39,19
1158,31,18
1159,71,63
1160,51,48
1161,73,123
1162,63,64
1163,44,46
1164,40,9
1165,38,18
1166,51,67
1167,62,67
1168,73,103
1169,39,26
1170,76,116
1171,75,75
1172,52,43
1173,64,121
1174,50,47
1175,44,13
1176,56,38
1177,55,35
1178,39,43
1179,38,19
1180,39,37
1181,60,48
1182,71,67
1183,63,83
1184,38,79
1185,46,36
1186,65,46
1187,64,121
1188,46,27
1189,38,18
1190,57,38
1191,41,37
1192,56,39
1193,53,45
1194,88,99
1195,36,8
1196,37,12
1197,49,49
1198,59,58
1199,39,32
1200,48,30
1201,44,52
1202,92,156
1203,32,25
1204,27,13
1205,45,35
1206,50,57
1207,31,7
1208,47,30
1209,47,42
1210,49,46
1211,107,121
1212,58,34
1213,59,34
1214,48,71
1215,62,77
1216,55,53
1217,50,45
1218,51,86
1219,65,93
1220,45,39
1221,58,47
1222,39,41
1223,59,40
1224,43,34
1225,38,29
1226,36,23
1227,46,52
1228,33,15
1229,50,21
1230,29,18
1231,53,57
1232,69,64
1233,51,59
1234,47,38
1235,40,34
1236,43,24
1237,42,33
1238,68,88
1239,36,41
1240,75,98
1241,37,21
1242,40,35
1243,48,28
1244,55,45
1245,29,19
1246,42,24
1247,46,47
1248,44,76
1249,48,28
1250,46,21
1251,45,42
1252,73,96
1253,37,18
1254,61,78
1255,60,66
1256,27,69
1257,54,47
1258,43,29
1259,68,77
1260,43,37
1261,44,31
1262,39,40
1263,43,46
1264,100,147
1265,33,18
1266,32,17
1267,65,63
1268,30,6
1269,48,43
1270,31,30
1271,45,26
1272,79,137
1273,45,33
1274,61,51
1275,50,36
1276,40,15
1277,36,30
1278,65,74
1279,40,32
1280,42,15
1281,41,29
1282,80,88
1283,53,35
1284,38,33
